forecast_date,item_id,store_id,predicted_demand,actual_demand
2016-04-24,FOODS_3_516,CA_1,11.34484628964598,11
2016-04-24,FOODS_3_744,CA_1,11.248178407138079,14
2016-04-24,FOODS_3_351,CA_1,10.99401624345524,7
2016-04-24,FOODS_1_085,CA_1,10.873542532557659,9
2016-04-24,FOODS_1_200,CA_1,10.839739650602962,11
2016-04-24,FOODS_1_046,CA_1,10.835618508522455,9
2016-04-24,FOODS_1_082,CA_1,10.770162771561468,7
2016-04-24,FOODS_3_030,CA_1,10.689360403308102,4
2016-04-24,HOUSEHOLD_1_447,CA_1,10.590577522483732,9
2016-04-24,FOODS_3_349,CA_1,10.433580174116779,4
2016-04-24,FOODS_3_219,CA_1,10.349981335747797,19
2016-04-24,FOODS_1_019,CA_1,9.984295605308272,18
2016-04-24,FOODS_3_688,CA_1,9.979393591485573,16
2016-04-24,HOBBIES_1_189,CA_1,9.959105180989656,35
2016-04-24,FOODS_3_473,CA_1,9.957042715723215,12
2016-04-24,HOUSEHOLD_1_514,CA_1,9.950550594251023,12
2016-04-24,FOODS_3_393,CA_1,9.902979672836363,19
2016-04-24,FOODS_3_097,CA_1,9.833962456707221,20
2016-04-24,FOODS_3_377,CA_1,9.820199798728023,12
2016-04-24,FOODS_3_757,CA_1,9.812674320680514,10
2016-04-24,HOUSEHOLD_1_399,CA_1,9.809613915058982,14
2016-04-24,HOUSEHOLD_1_110,CA_1,9.775957700187721,13
2016-04-24,HOUSEHOLD_1_517,CA_1,9.711864861634236,11
2016-04-24,FOODS_3_281,CA_1,9.688385287288225,14
2016-04-24,HOBBIES_1_354,CA_1,9.582072287130694,6
2016-04-24,FOODS_3_455,CA_1,9.453557478182917,12
2016-04-24,HOUSEHOLD_1_414,CA_1,9.433349715120809,6
2016-04-24,FOODS_3_389,CA_1,9.432051409779616,11
2016-04-24,FOODS_3_695,CA_1,9.41327326681618,6
2016-04-24,HOUSEHOLD_1_118,CA_1,9.407654548327825,9
2016-04-24,FOODS_1_218,CA_1,9.382373428417223,6
2016-04-24,HOBBIES_1_254,CA_1,9.29774338537711,18
2016-04-24,HOUSEHOLD_1_535,CA_1,9.280268209695931,11
2016-04-24,FOODS_3_682,CA_1,9.269364089857179,13
2016-04-24,FOODS_3_324,CA_1,9.173640435540177,19
2016-04-24,FOODS_3_668,CA_1,9.117861229023791,6
2016-04-24,HOBBIES_1_288,CA_1,9.093171079356711,3
2016-04-24,FOODS_3_133,CA_1,9.082047231507174,11
2016-04-24,HOBBIES_1_261,CA_1,9.037312941832987,17
2016-04-24,HOBBIES_1_019,CA_1,9.01817479661398,12
2016-04-24,FOODS_3_348,CA_1,9.01136451899817,8
2016-04-24,HOBBIES_1_147,CA_1,8.913799822923894,9
2016-04-24,HOBBIES_1_008,CA_1,8.811081899568041,1
2016-04-24,FOODS_3_570,CA_1,8.78624547671028,9
2016-04-24,FOODS_3_618,CA_1,8.778701716388746,7
2016-04-24,FOODS_3_654,CA_1,8.751274242078052,10
2016-04-24,FOODS_3_399,CA_1,8.652258029747328,13
2016-04-24,FOODS_3_474,CA_1,8.587776728042835,18
2016-04-24,FOODS_3_764,CA_1,8.439797693226671,10
2016-04-24,HOUSEHOLD_1_448,CA_1,8.344095345569402,5
2016-04-24,FOODS_3_263,CA_1,8.260736267380826,4
2016-04-24,FOODS_2_360,CA_1,8.183995299661646,18
2016-04-24,FOODS_3_302,CA_1,8.179243811052899,9
2016-04-24,FOODS_3_592,CA_1,8.159491307728363,10
2016-04-24,FOODS_3_652,CA_1,8.155484620980994,4
2016-04-24,FOODS_2_371,CA_1,8.149486940767842,10
2016-04-24,FOODS_3_339,CA_1,8.046205484932722,7
2016-04-24,FOODS_3_233,CA_1,8.040665477198969,14
2016-04-24,HOUSEHOLD_1_151,CA_1,7.938164525060848,16
2016-04-24,FOODS_3_066,CA_1,7.783202292011471,9
2016-04-24,HOUSEHOLD_1_066,CA_1,7.733512870489724,13
2016-04-24,FOODS_3_526,CA_1,7.7231540228609195,13
2016-04-24,FOODS_3_228,CA_1,7.654267021114369,10
2016-04-24,FOODS_3_363,CA_1,7.585009114499063,3
2016-04-24,FOODS_3_292,CA_1,7.570703690319211,12
2016-04-24,HOUSEHOLD_1_327,CA_1,7.4453986997957236,7
2016-04-24,FOODS_3_148,CA_1,7.414173681096393,19
2016-04-24,HOUSEHOLD_1_339,CA_1,7.362667835194737,5
2016-04-24,FOODS_3_540,CA_1,7.342909730362488,11
2016-04-24,HOBBIES_1_030,CA_1,7.309750475221716,11
2016-04-24,FOODS_3_449,CA_1,7.260514988259075,6
2016-04-24,FOODS_2_128,CA_1,7.257033570722302,4
2016-04-24,HOUSEHOLD_1_521,CA_1,7.2379660328449535,4
2016-04-24,FOODS_3_124,CA_1,7.224768364391388,9
2016-04-24,FOODS_3_039,CA_1,7.221807191903856,8
2016-04-24,FOODS_3_037,CA_1,7.2070790525267805,10
2016-04-24,FOODS_3_557,CA_1,7.174658975260997,5
2016-04-24,FOODS_2_326,CA_1,7.096158429030568,15
2016-04-24,FOODS_1_086,CA_1,6.980767514062354,10
2016-04-24,HOBBIES_1_016,CA_1,6.979839947560725,6
2016-04-24,FOODS_3_226,CA_1,6.944893553880278,10
2016-04-24,FOODS_3_458,CA_1,6.895968197488259,15
2016-04-24,FOODS_2_222,CA_1,6.829890239349557,6
2016-04-24,HOUSEHOLD_1_254,CA_1,6.809403132472348,7
2016-04-24,FOODS_2_241,CA_1,6.798469651759352,12
2016-04-24,FOODS_3_578,CA_1,6.750318826235494,5
2016-04-24,FOODS_3_807,CA_1,6.735201199529812,9
2016-04-24,HOUSEHOLD_1_409,CA_1,6.735113235618983,9
2016-04-24,FOODS_3_572,CA_1,6.700626796433975,10
2016-04-24,HOBBIES_1_398,CA_1,6.675970451730684,0
2016-04-24,HOBBIES_1_295,CA_1,6.664281934925722,10
2016-04-24,FOODS_3_827,CA_1,6.654452150527729,21
2016-04-24,HOBBIES_1_387,CA_1,6.543695486753251,6
2016-04-24,FOODS_3_241,CA_1,6.505415814000111,7
2016-04-24,HOUSEHOLD_1_272,CA_1,6.441505282916699,4
2016-04-24,FOODS_3_692,CA_1,6.373341145711047,8
2016-04-24,FOODS_3_462,CA_1,6.372695193603109,1
2016-04-24,HOUSEHOLD_1_303,CA_1,6.363582163042446,1
2016-04-24,FOODS_3_245,CA_1,6.299989437553406,9
2016-04-24,FOODS_3_636,CA_1,6.230651599539942,10
2016-04-24,HOBBIES_1_404,CA_1,6.222304309550365,26
2016-04-24,FOODS_2_244,CA_1,6.206236137932826,12
2016-04-24,HOBBIES_1_369,CA_1,6.124319395673665,6
2016-04-24,FOODS_3_135,CA_1,6.105614005402586,12
2016-04-24,FOODS_3_546,CA_1,6.0813741633435585,6
2016-04-24,FOODS_3_330,CA_1,6.065653689052968,9
2016-04-24,FOODS_3_344,CA_1,6.05510348230409,14
2016-04-24,FOODS_3_230,CA_1,6.04270410594274,3
2016-04-24,FOODS_3_561,CA_1,5.992965550230901,4
2016-04-24,HOUSEHOLD_1_473,CA_1,5.983033659273909,4
2016-04-24,FOODS_3_147,CA_1,5.97349548196785,3
2016-04-24,HOUSEHOLD_1_429,CA_1,5.94907909795205,12
2016-04-24,FOODS_3_307,CA_1,5.943851679974992,8
2016-04-24,FOODS_3_376,CA_1,5.918757947681715,3
2016-04-24,HOBBIES_1_178,CA_1,5.891919964519203,5
2016-04-24,HOBBIES_1_169,CA_1,5.888731615929253,12
2016-04-24,FOODS_3_317,CA_1,5.864669699089825,10
2016-04-24,FOODS_3_321,CA_1,5.8588381853658404,10
2016-04-24,FOODS_3_342,CA_1,5.805031237525862,5
2016-04-24,FOODS_3_683,CA_1,5.801059614455719,8
2016-04-24,FOODS_3_150,CA_1,5.796987029638967,6
2016-04-24,FOODS_3_234,CA_1,5.792401137783218,8
2016-04-24,FOODS_3_498,CA_1,5.781528939122749,5
2016-04-24,FOODS_3_227,CA_1,5.747812558009643,8
2016-04-24,HOUSEHOLD_2_176,CA_1,5.741614749741344,5
2016-04-24,HOUSEHOLD_1_351,CA_1,5.740509963460965,5
2016-04-24,HOUSEHOLD_1_262,CA_1,5.725607379071154,8
2016-04-24,FOODS_3_346,CA_1,5.716610688742586,8
2016-04-24,HOBBIES_1_348,CA_1,5.66102758048286,26
2016-04-24,FOODS_3_810,CA_1,5.654705034900615,4
2016-04-24,HOUSEHOLD_1_304,CA_1,5.611027906576377,8
2016-04-24,FOODS_3_041,CA_1,5.610013898083898,6
2016-04-24,FOODS_2_352,CA_1,5.5762516736460945,8
2016-04-24,FOODS_3_127,CA_1,5.551428827006232,4
2016-04-24,FOODS_2_293,CA_1,5.523608974846769,0
2016-04-24,HOUSEHOLD_1_204,CA_1,5.491533162882835,9
2016-04-24,FOODS_3_566,CA_1,5.480720261236857,21
2016-04-24,FOODS_3_747,CA_1,5.4724865128519475,17
2016-04-24,FOODS_3_519,CA_1,5.451353285391146,9
2016-04-24,HOUSEHOLD_1_173,CA_1,5.411359945232978,1
2016-04-24,FOODS_3_106,CA_1,5.387902922445343,9
2016-04-24,FOODS_3_795,CA_1,5.367868977283136,7
2016-04-24,FOODS_2_325,CA_1,5.359826278516246,1
2016-04-24,FOODS_2_181,CA_1,5.357102795317276,11
2016-04-24,FOODS_2_346,CA_1,5.353368339737261,7
2016-04-24,FOODS_3_628,CA_1,5.320875434080094,8
2016-04-24,FOODS_3_313,CA_1,5.27397648442818,5
2016-04-24,FOODS_2_013,CA_1,5.261672008442231,6
2016-04-24,FOODS_3_439,CA_1,5.240876975032867,6
2016-04-24,FOODS_2_029,CA_1,5.205918399737893,5
2016-04-24,FOODS_3_163,CA_1,5.174972426327601,16
2016-04-24,FOODS_3_756,CA_1,5.169499705111847,7
2016-04-24,FOODS_3_534,CA_1,5.1421067108420395,5
2016-04-24,FOODS_3_136,CA_1,5.135482848055801,8
2016-04-24,FOODS_3_789,CA_1,5.121916047373995,7
2016-04-24,FOODS_3_156,CA_1,5.095790174598258,1
2016-04-24,FOODS_3_070,CA_1,5.0920300897159745,2
2016-04-24,FOODS_3_573,CA_1,5.085049809654149,14
2016-04-24,FOODS_3_752,CA_1,5.0742425755496985,5
2016-04-24,HOBBIES_1_381,CA_1,5.070088473214425,0
2016-04-24,FOODS_3_783,CA_1,5.039426253913705,9
2016-04-24,FOODS_3_249,CA_1,4.987846420087423,7
2016-04-24,HOUSEHOLD_1_410,CA_1,4.984379253108717,10
2016-04-24,FOODS_3_574,CA_1,4.982039485603143,0
2016-04-24,FOODS_3_087,CA_1,4.9665113751397785,4
2016-04-24,HOBBIES_1_256,CA_1,4.9652499837699615,6
2016-04-24,FOODS_3_661,CA_1,4.949411024316857,5
2016-04-24,FOODS_3_203,CA_1,4.91564580327155,1
2016-04-24,FOODS_3_476,CA_1,4.895014436577357,2
2016-04-24,FOODS_3_258,CA_1,4.881234248992543,6
2016-04-24,FOODS_3_603,CA_1,4.877690635708095,7
2016-04-24,FOODS_3_477,CA_1,4.87180605339189,6
2016-04-24,HOBBIES_1_370,CA_1,4.847460520712517,5
2016-04-24,FOODS_3_300,CA_1,4.831678976741657,4
2016-04-24,FOODS_3_514,CA_1,4.830670745154498,0
2016-04-24,HOUSEHOLD_1_441,CA_1,4.8220763173825,5
2016-04-24,FOODS_3_769,CA_1,4.821467473160489,3
2016-04-24,HOUSEHOLD_1_214,CA_1,4.806174547103845,6
2016-04-24,FOODS_3_372,CA_1,4.804199689826498,9
2016-04-24,HOBBIES_1_134,CA_1,4.788614419671111,3
2016-04-24,FOODS_3_108,CA_1,4.766355275336145,6
2016-04-24,HOUSEHOLD_1_389,CA_1,4.7555514205606615,1
2016-04-24,FOODS_3_734,CA_1,4.726314608869196,8
2016-04-24,HOUSEHOLD_1_373,CA_1,4.710340280265459,3
2016-04-24,FOODS_3_523,CA_1,4.700973354155414,3
2016-04-24,HOBBIES_1_286,CA_1,4.687375798852681,1
2016-04-24,FOODS_1_139,CA_1,4.650603414615793,6
2016-04-24,FOODS_3_277,CA_1,4.644826193412738,6
2016-04-24,HOUSEHOLD_1_053,CA_1,4.634128423601185,4
2016-04-24,FOODS_2_349,CA_1,4.615621052440898,8
2016-04-24,FOODS_3_053,CA_1,4.592032002605567,3
2016-04-24,FOODS_3_503,CA_1,4.5916486640614105,6
2016-04-24,FOODS_3_306,CA_1,4.57369243019336,3
2016-04-24,FOODS_3_634,CA_1,4.559490704866791,2
2016-04-24,HOBBIES_1_158,CA_1,4.559473074944909,8
2016-04-24,FOODS_1_045,CA_1,4.5545849074727025,4
2016-04-24,FOODS_3_273,CA_1,4.524946366609001,6
2016-04-24,FOODS_3_598,CA_1,4.522933195411105,4
2016-04-24,FOODS_2_021,CA_1,4.470397495369099,8
2016-04-24,FOODS_2_131,CA_1,4.427848353699081,6
2016-04-24,FOODS_3_412,CA_1,4.4218627398080566,0
2016-04-24,HOUSEHOLD_1_234,CA_1,4.39170489689814,2
2016-04-24,HOUSEHOLD_1_306,CA_1,4.38839395810002,2
2016-04-24,HOUSEHOLD_1_106,CA_1,4.387298082545183,18
2016-04-24,HOUSEHOLD_1_294,CA_1,4.378882117945203,2
2016-04-24,FOODS_1_181,CA_1,4.376517599742113,1
2016-04-24,FOODS_3_076,CA_1,4.360387333461375,3
2016-04-24,HOUSEHOLD_1_387,CA_1,4.346447690979512,1
2016-04-24,HOBBIES_1_067,CA_1,4.346034287132686,2
2016-04-24,FOODS_3_772,CA_1,4.338555158078453,9
2016-04-24,FOODS_3_676,CA_1,4.3337395232689335,5
2016-04-24,FOODS_3_334,CA_1,4.307345237156468,6
2016-04-24,HOUSEHOLD_1_222,CA_1,4.2971225165497975,6
2016-04-24,HOUSEHOLD_1_071,CA_1,4.261631277861835,5
2016-04-24,HOUSEHOLD_1_361,CA_1,4.2377850009037195,11
2016-04-24,FOODS_3_803,CA_1,4.216117790702077,11
2016-04-24,HOUSEHOLD_1_083,CA_1,4.177405861269731,3
2016-04-24,HOUSEHOLD_1_494,CA_1,4.160474062798278,6
2016-04-24,HOBBIES_1_241,CA_1,4.137515868599833,8
2016-04-24,FOODS_3_232,CA_1,4.1346240378570185,6
2016-04-24,FOODS_3_580,CA_1,4.118551020235354,0
2016-04-24,FOODS_3_238,CA_1,4.113428239108191,1
2016-04-24,HOBBIES_1_209,CA_1,4.111004936535079,3
2016-04-24,FOODS_3_809,CA_1,4.097116239970734,2
2016-04-24,FOODS_1_162,CA_1,4.077741192275598,4
2016-04-24,FOODS_2_016,CA_1,4.065473752703379,4
2016-04-24,FOODS_3_725,CA_1,4.041353869946695,4
2016-04-24,FOODS_3_413,CA_1,4.034747509625342,0
2016-04-24,FOODS_1_219,CA_1,4.014406715602079,1
2016-04-24,HOBBIES_1_090,CA_1,4.013543931578363,1
2016-04-24,FOODS_3_113,CA_1,3.981582991803548,10
2016-04-24,FOODS_3_291,CA_1,3.978368451133899,1
2016-04-24,FOODS_3_782,CA_1,3.950023609451929,10
2016-04-24,FOODS_3_407,CA_1,3.9246554312214044,4
2016-04-24,FOODS_3_645,CA_1,3.9139919253312927,2
2016-04-24,FOODS_3_818,CA_1,3.9041200314944278,4
2016-04-24,FOODS_2_359,CA_1,3.8982840643309675,3
2016-04-24,FOODS_3_355,CA_1,3.8963122141392876,11
2016-04-24,FOODS_3_568,CA_1,3.893892909791559,4
2016-04-24,FOODS_1_153,CA_1,3.8818893255490177,5
2016-04-24,FOODS_3_525,CA_1,3.8545980993691704,1
2016-04-24,FOODS_3_167,CA_1,3.854443082486635,4
2016-04-24,FOODS_3_704,CA_1,3.829582202648239,2
2016-04-24,FOODS_3_469,CA_1,3.8281506242403203,8
2016-04-24,FOODS_3_217,CA_1,3.815386149902341,2
2016-04-24,FOODS_3_071,CA_1,3.810162670364968,3
2016-04-24,FOODS_2_153,CA_1,3.798053899185741,7
2016-04-24,HOUSEHOLD_1_051,CA_1,3.784299326020337,5
2016-04-24,FOODS_3_082,CA_1,3.7756477718023636,0
2016-04-24,FOODS_3_107,CA_1,3.765941059971108,3
2016-04-24,FOODS_2_030,CA_1,3.7587527255321005,4
2016-04-24,FOODS_3_169,CA_1,3.7444379814448436,3
2016-04-24,HOUSEHOLD_1_283,CA_1,3.7368508030407956,5
2016-04-24,FOODS_3_139,CA_1,3.7300544198036034,6
2016-04-24,FOODS_3_383,CA_1,3.722794364781328,2
2016-04-24,FOODS_3_403,CA_1,3.7120102103870356,7
2016-04-24,FOODS_3_768,CA_1,3.7118767912311847,2
2016-04-24,FOODS_3_285,CA_1,3.685177500958481,2
2016-04-24,FOODS_1_154,CA_1,3.6835015220722176,0
2016-04-24,FOODS_2_033,CA_1,3.6790817104675813,3
2016-04-24,FOODS_3_116,CA_1,3.6674847372898944,1
2016-04-24,HOUSEHOLD_1_246,CA_1,3.6664649575620785,2
2016-04-24,HOUSEHOLD_1_318,CA_1,3.655032625172471,0
2016-04-24,HOBBIES_1_233,CA_1,3.641085282524671,0
2016-04-24,FOODS_3_183,CA_1,3.6267373882751537,2
2016-04-24,FOODS_3_013,CA_1,3.613346256323212,7
2016-04-24,FOODS_3_532,CA_1,3.5984185041977477,3
2016-04-24,FOODS_1_042,CA_1,3.597514546261556,4
2016-04-24,FOODS_3_231,CA_1,3.5826239363126824,5
2016-04-24,HOUSEHOLD_1_338,CA_1,3.57989284790789,10
2016-04-24,FOODS_2_315,CA_1,3.5654540081729977,6
2016-04-24,HOBBIES_1_312,CA_1,3.563997537687686,4
2016-04-24,FOODS_2_201,CA_1,3.5583847765288583,7
2016-04-24,HOUSEHOLD_1_180,CA_1,3.5568270512416342,1
2016-04-24,HOBBIES_1_145,CA_1,3.5532575349364395,2
2016-04-24,FOODS_3_142,CA_1,3.5457246775814317,4
2016-04-24,FOODS_3_299,CA_1,3.530639701417837,6
2016-04-24,FOODS_2_052,CA_1,3.528682305369731,1
2016-04-24,FOODS_1_012,CA_1,3.528289447709063,4
2016-04-24,FOODS_3_689,CA_1,3.525851006972345,2
2016-04-24,FOODS_3_590,CA_1,3.5151397345116835,2
2016-04-24,HOBBIES_1_278,CA_1,3.5098445339026876,0
2016-04-24,FOODS_3_742,CA_1,3.503726408093513,2
2016-04-24,HOUSEHOLD_1_536,CA_1,3.5021031170781036,1
2016-04-24,FOODS_2_194,CA_1,3.4892711682221553,9
2016-04-24,FOODS_3_134,CA_1,3.486120935564781,3
2016-04-24,FOODS_3_746,CA_1,3.4797884438856754,4
2016-04-24,HOBBIES_1_337,CA_1,3.4722637361585162,1
2016-04-24,FOODS_2_175,CA_1,3.470268778937783,4
2016-04-24,FOODS_3_822,CA_1,3.46935477493709,6
2016-04-24,FOODS_3_727,CA_1,3.464192422012673,8
2016-04-24,FOODS_1_204,CA_1,3.4595493595149467,7
2016-04-24,HOBBIES_1_103,CA_1,3.442402262071171,5
2016-04-24,FOODS_3_460,CA_1,3.4214558617631634,5
2016-04-24,FOODS_1_087,CA_1,3.4201431674506906,2
2016-04-24,FOODS_3_042,CA_1,3.4201340043767874,2
2016-04-24,FOODS_2_081,CA_1,3.4106927176543764,6
2016-04-24,FOODS_3_184,CA_1,3.407981666580882,1
2016-04-24,FOODS_1_173,CA_1,3.3892809051872197,3
2016-04-24,FOODS_3_804,CA_1,3.3880056081950003,2
2016-04-24,HOBBIES_1_032,CA_1,3.3818901719777483,4
2016-04-24,FOODS_3_641,CA_1,3.3765615441538785,9
2016-04-24,FOODS_3_771,CA_1,3.3717313913160587,4
2016-04-24,HOBBIES_1_155,CA_1,3.3651717542011923,5
2016-04-24,FOODS_3_257,CA_1,3.351834093022255,5
2016-04-24,HOUSEHOLD_1_430,CA_1,3.351647022956159,3
2016-04-24,HOUSEHOLD_2_115,CA_1,3.3511828539088064,2
2016-04-24,FOODS_3_016,CA_1,3.3465146164355932,7
2016-04-24,FOODS_3_738,CA_1,3.3458277949094795,9
2016-04-24,FOODS_3_716,CA_1,3.3456787102091856,1
2016-04-24,FOODS_3_011,CA_1,3.3438904065578243,7
2016-04-24,FOODS_2_075,CA_1,3.343158389591599,4
2016-04-24,FOODS_3_114,CA_1,3.3374840985446803,2
2016-04-24,HOBBIES_1_353,CA_1,3.3369717227429145,11
2016-04-24,HOUSEHOLD_1_437,CA_1,3.319971535096773,9
2016-04-24,FOODS_1_161,CA_1,3.3056833912520194,2
2016-04-24,HOUSEHOLD_1_147,CA_1,3.3028777841475234,1
2016-04-24,FOODS_1_217,CA_1,3.2955410934516656,3
2016-04-24,FOODS_3_621,CA_1,3.285133656339911,1
2016-04-24,HOUSEHOLD_1_539,CA_1,3.2847646569705997,6
2016-04-24,FOODS_3_322,CA_1,3.281402888703623,6
2016-04-24,FOODS_3_489,CA_1,3.273705171950113,1
2016-04-24,HOBBIES_1_015,CA_1,3.2549904763490267,4
2016-04-24,FOODS_3_112,CA_1,3.252391584001273,4
2016-04-24,FOODS_3_181,CA_1,3.245631320808726,3
2016-04-24,HOUSEHOLD_1_016,CA_1,3.231623309595672,0
2016-04-24,FOODS_3_130,CA_1,3.227035991108882,4
2016-04-24,HOUSEHOLD_1_445,CA_1,3.2251788584045804,5
2016-04-24,FOODS_3_504,CA_1,3.218787628874384,0
2016-04-24,FOODS_3_632,CA_1,3.212647767449813,5
2016-04-24,FOODS_3_669,CA_1,3.169556010464215,2
2016-04-24,FOODS_3_560,CA_1,3.1694523434849105,3
2016-04-24,HOUSEHOLD_1_459,CA_1,3.1647347310017824,3
2016-04-24,HOUSEHOLD_1_145,CA_1,3.1633893779075284,2
2016-04-24,FOODS_2_304,CA_1,3.1590314184107733,6
2016-04-24,FOODS_3_750,CA_1,3.1466684727708873,1
2016-04-24,FOODS_3_367,CA_1,3.1170955800730367,0
2016-04-24,FOODS_3_505,CA_1,3.104401013545554,2
2016-04-24,FOODS_3_325,CA_1,3.1018971307340912,4
2016-04-24,FOODS_3_423,CA_1,3.0969597255593624,3
2016-04-24,FOODS_3_562,CA_1,3.092585855262591,2
2016-04-24,FOODS_1_172,CA_1,3.075235596883816,2
2016-04-24,HOUSEHOLD_1_425,CA_1,3.070055720147921,2
2016-04-24,FOODS_3_640,CA_1,3.0698031441180564,3
2016-04-24,FOODS_3_530,CA_1,3.067104098166146,5
2016-04-24,FOODS_3_121,CA_1,3.059310997108543,4
2016-04-24,HOUSEHOLD_2_044,CA_1,3.0437005805092183,9
2016-04-24,FOODS_2_082,CA_1,3.04105665087383,6
2016-04-24,HOBBIES_1_339,CA_1,3.035027908889409,0
2016-04-24,FOODS_3_109,CA_1,3.033065284772466,3
2016-04-24,HOUSEHOLD_1_067,CA_1,3.0314573778163014,2
2016-04-24,HOUSEHOLD_1_186,CA_1,3.0291867796752943,1
2016-04-24,FOODS_3_657,CA_1,3.028134188980904,6
2016-04-24,FOODS_3_800,CA_1,3.013859180397551,1
2016-04-24,FOODS_2_204,CA_1,3.00405021064481,3
2016-04-24,FOODS_1_037,CA_1,2.994549964128793,1
2016-04-24,HOUSEHOLD_1_114,CA_1,2.990665791632031,2
2016-04-24,FOODS_3_753,CA_1,2.9888755992312537,1
2016-04-24,HOUSEHOLD_1_040,CA_1,2.9827871378458535,5
2016-04-24,FOODS_2_294,CA_1,2.9779790583657277,6
2016-04-24,FOODS_2_221,CA_1,2.9685461960547936,0
2016-04-24,FOODS_2_396,CA_1,2.9607689028102926,3
2016-04-24,FOODS_1_040,CA_1,2.9255931981063084,1
2016-04-24,FOODS_2_150,CA_1,2.920467844036856,1
2016-04-24,FOODS_3_606,CA_1,2.919277063894698,3
2016-04-24,FOODS_3_274,CA_1,2.91457708913539,6
2016-04-24,FOODS_2_311,CA_1,2.907790491266477,0
2016-04-24,FOODS_3_259,CA_1,2.8989521664586615,4
2016-04-24,FOODS_2_327,CA_1,2.8859149927680687,4
2016-04-24,FOODS_3_434,CA_1,2.8742018110601952,3
2016-04-24,FOODS_3_410,CA_1,2.864737998071004,3
2016-04-24,HOBBIES_1_378,CA_1,2.853859419161758,3
2016-04-24,HOUSEHOLD_1_540,CA_1,2.853757116014205,5
2016-04-24,HOUSEHOLD_1_397,CA_1,2.848873675059594,2
2016-04-24,FOODS_2_074,CA_1,2.8456568558799007,1
2016-04-24,FOODS_3_387,CA_1,2.8386480086752752,3
2016-04-24,HOUSEHOLD_1_474,CA_1,2.8385180368017258,4
2016-04-24,FOODS_3_463,CA_1,2.8325853173049103,3
2016-04-24,FOODS_3_208,CA_1,2.823272411773055,3
2016-04-24,FOODS_3_481,CA_1,2.8137965989707694,5
